tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
567879304593408001,negative,1.0,cancelled flight,1.0,southwest,,danachristos,,1,@southwestair can't believe how many paying customers you left high and dry with no reason for flight cancelled flightlations monday out of bdl! wow.,,2015-02-17 18:52:31-08:00,ct,eastern time (us & canada)
567878436909228033,positive,1.0,none,0.0,southwest,,mikilujames,,0,@southwestair thank you for your help resolving my problem shannon rocks - even though rhonda didn't !!,,2015-02-17 18:49:04-08:00,nan,nan
567878239156338688,positive,1.0,none,0.0,southwest,,mrc0421,,0,@southwestair thanks!! we will see what happens!!,"[36.14488928, -86.68739667]",2015-02-17 18:48:17-08:00,nan,nan
567878205157281793,negative,1.0,lost luggage,0.6967,southwest,,tstorm_warning,,0,".@southwestair i appreciate that, and not to be rude, but it doesn't solve much. you should at least cover the cost of stolen goods.",,2015-02-17 18:48:09-08:00,"austin, tx",central time (us & canada)
567876860647833600,neutral,1.0,none,0.0,southwest,,skibowlruler,,0,"@southwestair can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?",,2015-02-17 18:42:48-08:00,washington,pacific time (us & canada)
567876290524495872,negative,1.0,customer service issue,1.0,southwest,,braadwise,,0,@southwestair you're 4/4 on blowing it with your customer service. shotwest airlines.,,2015-02-17 18:40:32-08:00,"rogue, usa",pacific time (us & canada)
567875758053400576,positive,0.6372,none,0.0,southwest,,life_as_lane,,0,@southwestair glad it was finally resolved too. too bad i can't get a free voucher to go with mine so i can have a friend travel next time!,,2015-02-17 18:38:25-08:00,nan,central time (us & canada)
567875729045590017,negative,1.0,cancelled flight,1.0,southwest,,pcdan76,,0,@southwestair she made it standby after her flight was cancelled flighted for no reason. almost 4hrs late flight. conf# fvf9yw swrr# 298033455,,2015-02-17 18:38:19-08:00,park city,nan
567875308377911297,neutral,1.0,none,0.0,southwest,,feetsanity,,0,@southwestair i'm flight booking problems a flight to vegas. any good promo codes??,,2015-02-17 18:36:38-08:00,nan,pacific time (us & canada)
567875147941552128,negative,1.0,customer service issue,1.0,southwest,,b_jell27,,0,"@southwestair very frustrated with your customer service.open seats on earlier flight, $154 to change. what a rip off!!",,2015-02-17 18:36:00-08:00,nan,nan
567874892634304512,positive,1.0,none,0.0,southwest,,gmckevitt112,,0,@southwestair all good now. going to make it to boston on time. i'm actually on your wifi right now,,2015-02-17 18:34:59-08:00,boston,nan
567873196730421248,negative,0.6793,can't tell,0.3397,southwest,,tracylegel,,0,"@southwestair you are over 40, please start acting your age and stop with the short-shorts!",,2015-02-17 18:28:15-08:00,nan,central time (us & canada)
567872810770657280,positive,1.0,none,0.0,southwest,,dominoeffect01,,0,@southwestair thanks for your assistance..you guys rock!!💯,,2015-02-17 18:26:43-08:00,new orleans/dallas,central time (us & canada)
567872411418247169,negative,1.0,customer service issue,1.0,southwest,,tomhsu4,,0,@southwestair no self help way to put in tsa pre check number for existing reservation. very annoying. 800 is not reachable.,,2015-02-17 18:25:08-08:00,nan,nan
567871270014025728,negative,1.0,late flight,0.6502,southwest,,lionheart_lisa,,0,@southwestair why won't you let me leave newark!?,,2015-02-17 18:20:35-08:00,hanging with carmen sandiego.,central time (us & canada)
567870895383015424,positive,1.0,none,0.0,southwest,,bmoresmurf,,0,"@southwestair hey yea i got thru...everything is good now (well, in 7-10 days when the voucher goes through) appreciate it!",,2015-02-17 18:19:06-08:00,most likely costco,eastern time (us & canada)
567870311539933184,negative,1.0,cancelled flight,1.0,southwest,,kevin_blank74,,0,"@southwestair i was in nashville and i had to drive 3 and a half hours to memphis, but i made it as the plane was loading!","[29.65350715, -95.26679505]",2015-02-17 18:16:47-08:00,nan,nan
567870045981929473,negative,1.0,bad flight,1.0,southwest,,capejasuhoxa,,0,"@southwestair according to tv passenger interviews, the landing was far from ""uneventful"" with heavy (panic) breaking to",,2015-02-17 18:15:44-08:00,kalispell montana,nan
567869456048865281,neutral,1.0,none,0.0,southwest,,kd35ftw1,,0,@southwestair can you outline the policies for both scenarios?,,2015-02-17 18:13:23-08:00,nan,nan
567869273109958656,neutral,0.6578,none,0.0,southwest,,suevannasing,,0,@southwestair who should i contact about a missing rapid rewards credit?,,2015-02-17 18:12:39-08:00,"los angeles, ca",pacific time (us & canada)
567869191002263553,negative,1.0,cancelled flight,1.0,southwest,,zacdefran,,0,@southwestair what are the chances you will be cancelled flighting all flights in and out of nashville again?,,2015-02-17 18:12:20-08:00,tennessee,central time (us & canada)
567868770284208128,neutral,0.669,none,0.0,southwest,,da_kr,,0,"@southwestair @travelportland welcome to portland. sun, mt hood and southwest. http://t.co/y3sahvx3zk",,2015-02-17 18:10:39-08:00,nan,hawaii
567866673325285376,negative,1.0,cancelled flight,0.6723,southwest,,justjonne,,0,@southwestair why are you the only airlines to cancelled flight all flights into bna? been stranded in philly for 2 days. hoping to get out in the am,,2015-02-17 18:02:20-08:00,nan,nan
567866511626346496,negative,0.6948,can't tell,0.3522,southwest,,joycarmody,,0,@southwestair not very helpful trying to get out of nashville.should waive change fee for 2/18.,,2015-02-17 18:01:41-08:00,tampa,nan
567865403101298688,neutral,1.0,none,0.0,southwest,,benjikuriakose,,0,"@southwestair still haven't been able to get through, thanks for responding",,2015-02-17 17:57:17-08:00,"fl, us of a",eastern time (us & canada)
567864832235405313,negative,1.0,longlines,0.6675,southwest,,boudecia7,,0,"@southwestair thanks, but they told him he couldn’t a few hours ago, then my plane left after i tried to do it. stuck waiting for hours now",,2015-02-17 17:55:01-08:00,nan,pacific time (us & canada)
567863933018640384,neutral,1.0,none,0.0,southwest,,geekstiel,,0,@southwestair has the winner for #destinationdragons been announced yet? if not when will they be??,,2015-02-17 17:51:26-08:00,nan,atlantic time (canada)
567863445422546944,positive,0.6392,none,0.0,southwest,,craigthall,,0,@southwestair on my flight today from rsw to grr i was able to snag a free sw agent to check for me. it looks like we are (finally) all set.,,2015-02-17 17:49:30-08:00,nan,eastern time (us & canada)
567863197341847552,positive,0.6889,none,0.0,southwest,,dubcook,,0,"@southwestair yeah, we figured it out. thanks.",,2015-02-17 17:48:31-08:00,"downtown dallas, texas",central time (us & canada)
567862240419934208,positive,1.0,none,0.0,southwest,,ttpkp12,,0,@southwestair thanks for the drink tickets hook up! can't wait for my first international flight with you to nas! #pumped,,2015-02-17 17:44:43-08:00,nan,central time (us & canada)
567861645084631041,negative,0.6559,lost luggage,0.6559,southwest,,jacobnantz,,0,@southwestair took our carryon bag with essential attire for a life changing interview tomorrow &amp; it's not here; can we expect compensation?,,2015-02-17 17:42:21-08:00,chicago-stl,hawaii
567861140895580160,neutral,0.3654,none,0.0,southwest,,_mulazoe,,0,@southwestair i got rebooked for tomorrow,,2015-02-17 17:40:20-08:00,classified ✈️✈️✈️,eastern time (us & canada)
567860982422306816,positive,0.6492,none,0.0,southwest,,javaysharane,,0,"@southwestair hi! i just saw a black history month commercial on tv &amp; im excited! in support of this month,will you all grant me 1 free trip",,2015-02-17 17:39:43-08:00,atlanta,nan
567860325179072512,negative,1.0,late flight,1.0,southwest,,nlpaquet,,0,@southwestair took our bos to bwi plane for a flight to stl and promised a replacement 1.5 hours late flightr. now 2.5 hours delayed. not happy.,,2015-02-17 17:37:06-08:00,new hampshire,nan
567859569621372928,positive,1.0,none,0.0,southwest,,1malindac,,0,"@southwestair though i work for another major airline, i love your black history month commercial. i thank you.",,2015-02-17 17:34:06-08:00,nan,nan
567859338615865344,negative,0.667,damaged luggage,0.667,southwest,,cassiegage,,0,@southwestair no. we were in a large group. majority of the 30+ bags were soaked.,,2015-02-17 17:33:11-08:00,oklahoma city,central time (us & canada)
567858373527470080,positive,1.0,none,0.0,southwest,,capt_smirk,,0,@southwestair black history commercial is really sweet. well done.,,2015-02-17 17:29:21-08:00,la florida,eastern time (us & canada)
567858173282906112,negative,1.0,lost luggage,1.0,southwest,,foxycleo13,,0,@southwestair even with the 50$ voucher for picking up my bag,,2015-02-17 17:28:33-08:00,"memphis, tn",central time (us & canada)
567858076285452288,negative,1.0,lost luggage,0.6413,southwest,,foxycleo13,,0,"@southwestair there... from my first interaction with your people this morning, after bad weather, sorry but i wont be flying with you again",,2015-02-17 17:28:10-08:00,"memphis, tn",central time (us & canada)
567857591222603776,negative,1.0,lost luggage,1.0,southwest,,foxycleo13,,0,@southwestair yeah they told me it would be on the next flight. i drove down and it wasnt. i just drove down for a second time and they were,,2015-02-17 17:26:14-08:00,"memphis, tn",central time (us & canada)
567856422030942208,positive,1.0,none,0.0,southwest,,ibhoody,,0,@southwestair much respect!,,2015-02-17 17:21:35-08:00,soundcloud.com/ibhoody,central time (us & canada)
567856355907760128,negative,0.7259,customer service issue,0.7259,southwest,,mikilujames,,0,@southwestair it's not letting me dm you !!,,2015-02-17 17:21:20-08:00,nan,nan
567855736665051136,neutral,0.7185,none,0.0,southwest,,sammi_jon3s,,1,@southwestair @imaginedragons when are we gonna know i have a math test tomoro and i can't concentrate😭😭 #destinationdragons,,2015-02-17 17:18:52-08:00,nan,nan
567855640640516096,positive,1.0,none,0.0,southwest,,debmoshier,,0,@southwestair thank you! #thankful #feelingtheluv,,2015-02-17 17:18:29-08:00,nan,nan
567853059419856896,negative,0.6413,bad flight,0.6413,southwest,,narrysslippers,,0,@southwestair im just praying you get me home alive,,2015-02-17 17:08:14-08:00,0/5 0/4,eastern time (us & canada)
567851763136491520,negative,1.0,can't tell,1.0,southwest,,igarryc,,0,@southwestair i hope you're happy! you have officially become the next @americanair #profitbeforepeople imo you will be bankrupt by 2020,,2015-02-17 17:03:05-08:00,lubbock texas,central time (us & canada)
567847571223388160,negative,1.0,can't tell,0.3501,southwest,,ashleymarie_tiu,,0,@southwestair what's up with these delays?! throw some priority boarding my way &amp; i'll forgive you!! 👍 #southwest #southwestairlines,,2015-02-17 16:46:25-08:00,hoosier state,eastern time (us & canada)
567845681768968192,positive,1.0,none,0.0,southwest,,beccalauren2011,,0,@southwestair i got it added thank you! :),,2015-02-17 16:38:55-08:00,"small town, usa",central time (us & canada)
567843845247016960,positive,0.6703,none,0.0,southwest,,tjgoertz,,0,"@southwestair great, thank you. best of luck dealing with this horrible winter.",,2015-02-17 16:31:37-08:00,toronto,eastern time (us & canada)
567843646881599489,positive,1.0,none,0.0,southwest,,bobbyjsav,,0,@southwestair thank you :-),,2015-02-17 16:30:50-08:00,nan,nan
567843309349036032,negative,1.0,flight booking problems,0.6985,southwest,,mikilujames,,0,@southwestair needed my flight info so i can add my rapid rewards to my flight ... first time i have flown with sw - won't do it again #mad,,2015-02-17 16:29:29-08:00,nan,nan
567843014300692480,negative,0.6799,customer service issue,0.3502,southwest,,frankie_moulton,,0,"@southwestair i keep getting disconnected after choosing the option ""unused travel funds"" on your automated customer service line! sos","[33.42067535, -111.93155126]",2015-02-17 16:28:19-08:00,"portland,or--tempe,az",pacific time (us & canada)
567840923008237568,neutral,1.0,none,0.0,southwest,,dontenphoto,,0,@southwestair flight 3111 (n614sw) departs @mco enroute to indianapolis international airport http://t.co/qefkfwzo7d,,2015-02-17 16:20:00-08:00,"englewood, florida",eastern time (us & canada)
567840732305858560,negative,1.0,can't tell,0.6366,southwest,,rusty_lewis,,0,@southwestair being old i will miss my connection and can sleep at oak or get a hotel on my own dime rubs me the wrong way. i wasn’t late flight.,,2015-02-17 16:19:15-08:00,nan,pacific time (us & canada)
567838174816395264,negative,1.0,can't tell,1.0,southwest,,tromano22,,0,@southwestair not your finest moment in boston right now!,,2015-02-17 16:09:05-08:00,nan,eastern time (us & canada)
567836660899057664,negative,1.0,lost luggage,1.0,southwest,,foxycleo13,,0,"@southwestair my bags are. 1st woman said it would be there on the next flight... not there, so now ive got nothing. big wigs help me out",,2015-02-17 16:03:04-08:00,"memphis, tn",central time (us & canada)
567835334572130304,neutral,1.0,none,0.0,southwest,,jennolsen7,,0,@southwestair can i use points to book a rental car?,,2015-02-17 15:57:48-08:00,nan,nan
567833247242264577,negative,0.6224,customer service issue,0.6224,southwest,,scottglass70,,0,"@southwestair no, thanks. i think we have it straight!",,2015-02-17 15:49:30-08:00,"midlothian, virginia",nan
567833231434723328,positive,1.0,none,0.0,southwest,,jonshell,,0,@southwestair thanks for taking care of me today! michele rocked the customer service! gate 25 hou,,2015-02-17 15:49:26-08:00,nan,nan
567831380157206528,negative,1.0,cancelled flight,0.6484,southwest,,travelwithsuze,,0,@southwestair paid for my own $200 rental car just to not go through this for the 3rd day :(,,2015-02-17 15:42:05-08:00,"new york, ny",nan
567831245260005376,positive,1.0,none,0.0,southwest,,taemadden,,0,@southwestair i did. thank you.,,2015-02-17 15:41:33-08:00,i forgot - earth maybe??,nan
567831160748916736,negative,0.6787,customer service issue,0.6787,southwest,,joyhaynes,,0,@southwestair thanks! i expected a wait... just not that long. :),,2015-02-17 15:41:13-08:00,"franklin, tn",central time (us & canada)
567831075763003393,negative,1.0,cancelled flight,1.0,southwest,,travelwithsuze,,0,@southwestair understand weather is an issue but on time cancelled flighted reinstated cancelled flighted with hardly any updates and doing nothing for me= :(,,2015-02-17 15:40:52-08:00,"new york, ny",nan
567830740373868544,positive,1.0,none,0.0,southwest,,nmillerche,,0,"despite mother nature's best efforts, @southwestair's good-humored folks got us home safely in an area heavily affected by winter storms.",,2015-02-17 15:39:32-08:00,"eastern time, united states",atlantic time (canada)
567830627219939328,negative,1.0,can't tell,0.3648,southwest,,travelwithsuze,,0,@southwestair sadly didn't get much help ... as a travel agent this is so disappointing to me.,,2015-02-17 15:39:05-08:00,"new york, ny",nan
567830505414103040,negative,0.6693,flight booking problems,0.3496,southwest,,ursonate,,0,"@southwestair bos to msp, msp to aus, aus to bos. site doesn't seem to display fields for the middle trip when i add the 3rd.",,2015-02-17 15:38:36-08:00,"boston, ma",eastern time (us & canada)
567830500095688704,negative,1.0,flight booking problems,1.0,southwest,,travelwithsuze,,0,@southwestair me not to be able to rebook another flight. drove to atl to catch a flight.... was charged $40 just to get the a group i had,,2015-02-17 15:38:35-08:00,"new york, ny",nan
567830414615662592,negative,1.0,customer service issue,1.0,southwest,,lablakeh,,0,@southwestair has the worst customer service on earth. will never fly that airline again.,,2015-02-17 15:38:15-08:00,ole miss • atl,central time (us & canada)
567830279809937408,negative,1.0,cancelled flight,1.0,southwest,,travelwithsuze,,0,@southwestair flight yesterday cancelled flighted. got to airport 4am today for an on time flight w was delayed cancelled flighted than reinstated which caused,,2015-02-17 15:37:43-08:00,"new york, ny",nan
567829997668470785,negative,0.6566,late flight,0.3385,southwest,,dontenphoto,,0,@southwestair flight 4968 (n8325d) departs @mco enroute to @no_airport http://t.co/fd4snvkiem,,2015-02-17 15:36:35-08:00,"englewood, florida",eastern time (us & canada)
567829689600892928,neutral,1.0,none,0.0,southwest,,jjenreich,,0,@southwestair how are flights looking for tomorrow morning from #nashville (bna) to fort lauderdale (fll) ?!,,2015-02-17 15:35:22-08:00,fort lauderdale,central time (us & canada)
567829387485130752,positive,1.0,none,0.0,southwest,,meredithadams23,,0,@southwestair awesome - thanks!,,2015-02-17 15:34:10-08:00,dallas,central time (us & canada)
567828625388609536,negative,1.0,late flight,1.0,southwest,,bfree007,,0,@southwestair @poisonpill76 im in same boat.. 8am flight to jacksonville... get me out of here!!,,2015-02-17 15:31:08-08:00,"nashville,tn",nan
567827255088390144,negative,0.6724,cancelled flight,0.6724,southwest,,poisonpill76,,0,@southwestair i'm concerned that you will cancelled flight my flight out of bna tomorrow am. should i be?,,2015-02-17 15:25:41-08:00,nan,central time (us & canada)
567826899776446464,neutral,1.0,none,0.0,southwest,,mrc0421,,0,@southwestair think flight 1945 from bna to lax will get off the ground tomorrow??? #please #snowbama,"[36.14487986, -86.68740641]",2015-02-17 15:24:17-08:00,nan,nan
567826761141985280,positive,1.0,none,0.0,southwest,,floridacarolina,,0,"@southwestair really appreciate the follow up, i always fly with y'all for a reason!",,2015-02-17 15:23:44-08:00,"nashville, tn",central time (us & canada)
567825886449250304,positive,0.6927,none,0.0,southwest,,lucky_dawg7,,0,@southwestair all pieces were found and safely delivered to our home this afternoon.,,2015-02-17 15:20:15-08:00,seattle area,pacific time (us & canada)
567823996852428801,negative,1.0,customer service issue,0.3653,southwest,,pjta22one,,0,@southwestair stop ur bs promos of ✈️anywhere starting at 79$ i click and everywhere i'd fly=130$ the only place thats 79$ is cle #nothanks,,2015-02-17 15:12:45-08:00,nan,nan
567823967555178496,neutral,0.6667,none,0.0,southwest,,thnk2x,,0,@southwestair i have been in contact and know there are changes but it's a destination you should really evaluate! thanks,,2015-02-17 15:12:38-08:00,"do as you wish, with integrity",pacific time (us & canada)
567823930985091072,negative,0.6739,can't tell,0.3478,southwest,,tinaisback,,0,@southwestair i know one thing @delta would never treat their customers like this!!!!,"[40.65954723, -74.16986421]",2015-02-17 15:12:29-08:00,nashville by way of new york,central time (us & canada)
567823459276877824,negative,1.0,customer service issue,1.0,southwest,,tinaisback,,2,@southwestair why are yall trying to fly me to chicago when i don't live there?! send me home now!!!! bullshit ass customer service,"[40.65958823, -74.16987822]",2015-02-17 15:10:36-08:00,nashville by way of new york,central time (us & canada)
567823244549480448,negative,1.0,cancelled flight,1.0,southwest,,tinaisback,,1,@southwestair 4 flights cancelled flightled in one week?! customer service is 💩💩💩💩,"[40.65951726, -74.16980326]",2015-02-17 15:09:45-08:00,nashville by way of new york,central time (us & canada)
567822994925441025,negative,1.0,cancelled flight,1.0,southwest,,tinaisback,,3,@southwestair i have had 4 flights cancelled flightled through yall!!!! im sick of it 😠😠,"[40.65947097, -74.16982402]",2015-02-17 15:08:46-08:00,nashville by way of new york,central time (us & canada)
567822780135124992,negative,1.0,customer service issue,1.0,southwest,,mselite25,,4,@southwestair very poor customer service thru out each of my cxl flights😔 i should've flew @delta,,2015-02-17 15:07:55-08:00,rite behind my $$,mountain time (us & canada)
567821242029359104,negative,1.0,customer service issue,1.0,southwest,,tinaisback,,0,@southwestair what's yall corporate number bc yall are not trying to accommodate me at all!!!,"[40.65957477, -74.17018971]",2015-02-17 15:01:48-08:00,nashville by way of new york,central time (us & canada)
567820713156943872,positive,0.6632,none,0.0,southwest,,pet1713,,0,@southwestair el paso deals....may❤❤❤😍🌏,"[30.0554953, -95.1659332]",2015-02-17 14:59:42-08:00,houston tx,eastern time (us & canada)
567820352329523200,negative,1.0,customer service issue,1.0,southwest,,laulipop517,,0,"@southwestair can't checkin online for 2:00 flight tmrw fr. cancun. ""undefined error"" &amp; 800# not working.family of 4 don't want cgroup! help",,2015-02-17 14:58:16-08:00,nan,nan
567819541939494913,negative,1.0,customer service issue,1.0,southwest,,swood40,,0,@southwestair does anyone ever answer your phone? #poor,,2015-02-17 14:55:03-08:00,"sunrise beach, mo",central time (us & canada)
567819359255810048,negative,1.0,late flight,0.3735,southwest,,chi_ab,,0,@southwestair we are 2 mins from departure of 4125 and no announced update nor an update to on time status. everyone just standing. #comeon,,2015-02-17 14:54:19-08:00,chicago,central time (us & canada)
567818783616954369,negative,0.6477,late flight,0.6477,southwest,,cody_butler,,0,@southwestair can i get any kind of update on the delayed flight from boston to houston at 7:30? really need to be back home tonight!,,2015-02-17 14:52:02-08:00,"college station, texas",central time (us & canada)
567818765888557056,negative,1.0,customer service issue,1.0,southwest,,swood40,,0,@southwestair @matt_e_boss how long did you have to hold? we waited 35 minutes and gave up,,2015-02-17 14:51:58-08:00,"sunrise beach, mo",central time (us & canada)
567817558418804737,neutral,1.0,none,0.0,southwest,,cjc925,,0,"@southwestair i know it is hard to predict, but how are flights from dallas to nashville tomorrow am?",,2015-02-17 14:47:10-08:00,"üt: 35.935585,-86.886267",eastern time (us & canada)
567817455234715649,negative,0.6803,can't tell,0.6803,southwest,,ishboo3002,,0,@southwestair any plans to make the southwest app for android not crappy?,,2015-02-17 14:46:45-08:00,"tucson, az",pacific time (us & canada)
567816909816635392,positive,0.6775,none,0.0,southwest,,andresjuarezlop,,0,@southwestair thanks. i'll keep checking. i'm trying to book our first disney world vacation.,,2015-02-17 14:44:35-08:00,san antonio,central time (us & canada)
567815252881977344,negative,1.0,damaged luggage,1.0,southwest,,decembriadawn,,0,@southwestair thanks for taking such good care of my luggage... http://t.co/pivxean3jy,,2015-02-17 14:38:00-08:00,"los angeles, new orleans!",nan
567814896965124096,negative,1.0,cancelled flight,1.0,southwest,,kyddsr,,0,"@southwestair yeah, all 4 are rebooked for tomorrow am. hoping the 3rd time is a charm for no cancelled flightled flights!",,2015-02-17 14:36:35-08:00,"nashville, tn",central time (us & canada)
567814300594769920,positive,1.0,none,0.0,southwest,,gtcrudeoil,,0,@southwestair thank you. i know ya'll can't control the weather. i appreciate ya'll working to get my flight rebooked the last two days.,"[36.0212589, -86.5447783]",2015-02-17 14:34:13-08:00,nan,nan
567814095626575873,neutral,0.6552,none,0.0,southwest,,ms__amandaaa,,0,@southwestair iiiii need help with my flight schedule!!! haha,,2015-02-17 14:33:24-08:00,on the water☀,eastern time (us & canada)
567813976492417024,negative,1.0,can't tell,0.6591,southwest,,benwgarton,,0,@southwestair can you make a premium wifi that i can pay $30 for that is decent? #slow-fi,,2015-02-17 14:32:56-08:00,"oakdale, ca",pacific time (us & canada)
567813189334790144,positive,1.0,none,0.0,southwest,,simonoh,,0,@southwestair about time...and just in time for my next flight thursday.,,2015-02-17 14:29:48-08:00,"campbell, ca",pacific time (us & canada)
567813060027772928,negative,1.0,customer service issue,1.0,southwest,,sjcourson,,0,@southwestair extremely #disappointed with poor the customer service provided after cancelled flighting my flight today! #unprofessional,,2015-02-17 14:29:17-08:00,st. petersburg,eastern time (us & canada)
567812709342822400,negative,1.0,customer service issue,0.6651,southwest,,life_as_lane,,0,"@southwestair i was helped by a nice lady at phx checkin. i spent 4 hours on hold in 24 hours, so might want to look at efficiency there.",,2015-02-17 14:27:54-08:00,nan,central time (us & canada)
567812544099827712,negative,1.0,can't tell,0.6904,southwest,,gmckevitt112,,0,@southwestair i told myself last time i would never fly you again. i really messed up today. thanks flight 1802. worst airline ever,,2015-02-17 14:27:14-08:00,boston,nan
567811776025468929,negative,0.6722,can't tell,0.6722,southwest,,justjananicole,,0,@southwestair done messed up now!!! i have planned a trip to #costarica for pennies!!! #vacatime ✈️💺,,2015-02-17 14:24:11-08:00,"baltimore, md",eastern time (us & canada)
567811713870876672,negative,1.0,late flight,0.3544,southwest,,hannapioske,,0,"@southwestair not as sorry as i was when i sat on a plane for 3 hours waiting for the engine to be fixed and then got my luggage lost, but k",,2015-02-17 14:23:56-08:00,csb/sju,central time (us & canada)
567811407309185024,neutral,1.0,none,0.0,southwest,,brentreichert,,0,@southwestair on flight 771 tomorrow (wed 2/18) den-bna. will we be delayed or cancelled flightled?,,2015-02-17 14:22:43-08:00,boulder,pacific time (us & canada)
567811142924656640,negative,0.6495,flight booking problems,0.6495,southwest,,tinygami,,0,@southwestair i did but it only shows one flight one way. when i try to go to the home page and book roundtrip there's nothing available :(,,2015-02-17 14:21:40-08:00,michigan,tehran
567811093369790464,neutral,0.6857,none,0.0,southwest,,babyluv590,,0,@southwestair we're flying out tomorrow! please dont cancelled flight!! lol 😜✈️,,2015-02-17 14:21:28-08:00,murfreesboro,pacific time (us & canada)
567810419672268800,positive,0.3474,none,0.0,southwest,,its_afton,,0,@southwestair no worries at all!!! i would rather be safe on the ground than take any chances. yes! tomorrow am if bna reopens ☺️,,2015-02-17 14:18:48-08:00,"nashville, tn",eastern time (us & canada)
567809695260639232,negative,1.0,customer service issue,1.0,southwest,,melilam,,0,@southwestair i do need help cancelled flighting my flight back. your calls times are ridiculous.,,2015-02-17 14:15:55-08:00,"nashville,tn",central time (us & canada)
567806843310907392,positive,1.0,none,0.0,southwest,,climbforee,,0,@southwestair #fattuesday great job celebrating #mardigras today at atlanta airport. another reason i'm nuts for you! http://t.co/8wbzorrn3c,"[0.0, 0.0]",2015-02-17 14:04:35-08:00,http://goo.gl/eztfg,arizona
567806786331234305,negative,1.0,customer service issue,1.0,southwest,,hannapioske,,0,"@southwestair your customer service is terrible, you're terrible, thought you should know.",,2015-02-17 14:04:21-08:00,csb/sju,central time (us & canada)
567806501402976257,neutral,1.0,none,0.0,southwest,,livvyports16,,1,@southwestair when will the winners of #destinationdragons be announced?,,2015-02-17 14:03:13-08:00,nan,nan
567805887319912448,positive,1.0,none,0.0,southwest,,dascenzofan,,0,@southwestair awwweesssooomee!,,2015-02-17 14:00:47-08:00,"tucson, az",arizona
567805714216792064,negative,0.6729,can't tell,0.6729,southwest,,debmoshier,,0,@southwestair my pts expired. i made a prchase @ an online retailer to b told by sw that those won't show for 6-8 wks so too l8 2 keepmy pts,,2015-02-17 14:00:06-08:00,nan,nan
567804718886711296,neutral,0.6684,none,0.0,southwest,,nujoud,,0,"@southwestair you guys must have been swamped, even took our corporate travel a long time to get in, but everything worked out in the end.",,2015-02-17 13:56:08-08:00,nan,nan
567803969235390464,neutral,0.7113,none,0.0,southwest,,climbforee,,0,@southwestair tremendous job. atlanta airport saw sw celebrate mardi gras. another reason i'm nuts for you guys! http://t.co/8wbzorrn3c,"[0.0, 0.0]",2015-02-17 13:53:10-08:00,http://goo.gl/eztfg,arizona
567802999880552448,negative,1.0,customer service issue,1.0,southwest,,swood40,,0,@southwestair you officially have the worst customer service of any airline i've ever dealt with. #southwestairlines #poor,,2015-02-17 13:49:19-08:00,"sunrise beach, mo",central time (us & canada)
567802937394655232,neutral,1.0,none,0.0,southwest,,owen091612,,0,@southwestair think you need to follow me for a dm,,2015-02-17 13:49:04-08:00,nan,nan
567802829567467520,negative,1.0,customer service issue,1.0,southwest,,faultie,,0,@southwestair fastest response all day. hour on the phone: never got off hold. hour in line: never got to the flight booking problems desk.,,2015-02-17 13:48:38-08:00,d.c.,nan
567802752677457920,negative,1.0,cancelled flight,0.3586,southwest,,owen091612,,0,@southwestair had to rebook through atlanta &amp; now drive to #nashville. had to pay ridiculous price difference. bad weather good for business,,2015-02-17 13:48:20-08:00,nan,nan
567802649526976512,neutral,0.6289,none,0.0,southwest,,andresjuarezlop,,0,@southwestair when do you all expect to open the reservation through november?,,2015-02-17 13:47:55-08:00,san antonio,central time (us & canada)
567801645795643393,positive,1.0,none,0.0,southwest,,eadamshick,,0,@southwestair amazing customer service as well. will definitely fly with you guys again if my instrument is involved. #10/10,,2015-02-17 13:43:56-08:00,nan,nan
567801559788068864,neutral,0.6392,none,0.0,southwest,,scatignani,,0,@southwestair when are you going to be flying in and out of nashville? the deicer is in. are you short on planes and is it tomorrow morning?,,2015-02-17 13:43:35-08:00,nashville tennessee,eastern time (us & canada)
567801079388471296,positive,0.6679999999999999,none,0.0,southwest,,gitmo234,,0,"@southwestair your social media team just said ""sorry"". thankfully submitting a complaint got resolution from an amazing rep who called.",,2015-02-17 13:41:41-08:00,nan,eastern time (us & canada)
567800801248161792,neutral,0.6479,none,0.0,southwest,,scatignani,,0,"@southwestair i'm scheduled to come back tomorrow, finally but i don't know swa hasn't flown out of @fly_nashville yet but @delta has",,2015-02-17 13:40:34-08:00,nashville tennessee,eastern time (us & canada)
567800671572926464,negative,1.0,cancelled flight,1.0,southwest,,pcdan76,,0,@southwestair flight 1613 cancelled flightled??? my wife is stuck in phoenix on the way from slc to san thanks a lot southwest!,,2015-02-17 13:40:03-08:00,park city,nan
567800574051151872,negative,0.9277,customer service issue,0.4821,southwest,negative,scatignani,"Cancelled Flight
Customer Service Issue",0,@southwestair i never got a cancelled flightlation text from this morning either #bushleague or a number to call #weakservice,,2015-02-17 13:39:40-08:00,nashville tennessee,eastern time (us & canada)
567800329824399360,positive,1.0,none,0.0,southwest,,mak3my_dae,,0,@southwestair knows whats up! that #blackhistorymonth commercial. just another thing to add to reasons why i fly with #southwestairlines,,2015-02-17 13:38:42-08:00,maryland,eastern time (us & canada)
